"","user name","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"sadquotes.181","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:58:20,"please hear my cries please care please be here for me"
"sadquotes.182","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:58:05,"im crying im suffering"
"sadquotes.183","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:57:50,"is god watching me cry"
"sadquotes.184","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:57:44,"i feel all alone and no one cares"
"sadquotes.185","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:57:38,"i hate this world"
"sadquotes.186","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:57:31,"whats wrong in being sensitive"
"sadquotes.187","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:57:23,"why are you so mean"
"sadquotes.188","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:57:09,"cant you just see through my pain and understand"
"sadquotes.189","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:56:58,"cant you just see i need your love"
"sadquotes.190","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:56:51,"why do you hurt me this way"
"sadquotes.191","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:56:44,"im sorry are you my enemy or friend"
"sadquotes.192","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:56:35,"friends like you are better not to have"
"sadquotes.193","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:56:23,"no one sees my tears and the only one who does isnt here"
"sadquotes.194","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:56:14,"you say you care but you leave me alone to cry"
"sadquotes.195","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:56:03,"thanks for leaving me alone crying in the corner"
"sadquotes.196","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:55:46,"best friends is just another word for betrayal"
"sadquotes.197","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:55:24,"everyone has a motive"
"sadquotes.198","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:55:02,"sometimes you have to give people a taste of their own medicine"
"sadquotes.199","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:54:45,"why are you so fake dont you get bored"
"sadquotes.200","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:54:36,"fake people fake world"
"sadquotes.201","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:54:26,"im one of a kind bitch"
"sadquotes.202","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:54:17,"youll miss me when im gone and then youll appreciate my true value"
"sadquotes.203","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:54:02,"i dont need you anymore"
"sadquotes.204","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:53:57,"take your harsh words and shove them elsewhere"
"sadquotes.205","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:53:49,"you leave every time i cry"
"sadquotes.206","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:53:38,"i dont need you"
"sadquotes.207","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:52:23,"why do you leave when i need your shoulders to cry on"
"sadquotes.208","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:51:22,"friends are fake they say they will care but they dont"
"sadquotes.209","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:50:58,"and if your lucky maybe your soulmate"
"sadquotes.210","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:50:48,"in the end the only person you can count on is yourself"
"sadquotes.211","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:50:36,"no one in this world is your true friend"
"sadquotes.212","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-07 01:50:25,"friends are fake"
"sadquotes.213","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 17:04:00,"people say they will be there but when the time comes their the first to disappear"
"sadquotes.214","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 17:03:07,"how can you tell me the only thing ive known my entire life isa lie"
"sadquotes.215","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 17:01:41,"people dont appreciate you or know your value until youre gone"
"sadquotes.216","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 17:01:15,"no one sees how much you do for them they only see what you dont do"
"sadquotes.217","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 17:01:03,"when you become busy people appreciate you"
"sadquotes.218","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 16:59:19,"why is everyone too busy to be there for me"
"sadquotes.219","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 16:59:08,"why do i have so many friends but no ones shoulder to cry on"
"sadquotes.220","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 16:58:54,"can you hear my cries"
"sadquotes.221","we are trying to kill time, while time is killing us | dm for promos l TheTwitterEmpire@outlook.com l",459,125687,207,0,NA,"Sad Quotes",2009-12-10 06:07:23,FALSE,FALSE,"SadQuotes","turn on tweet notifications","en","95838017",271,FALSE,"http://pbs.twimg.com/profile_images/934002937239613440/Q868nBzy_normal.jpg",2011-11-05 16:58:44,"do you love me enough to stay"
